ObjectID,GlobalID,Monitoring Date,Monitor Names,Location,Pool ID,Zone,Quadrat ID,Quadrat-Year,Thatch Depth,CreationDate,Creator,EditDate,Editor,x,y,Year,QuadratYear
450,e0c6bec0-40fc-45a3-960b-588abcc3ebd3,6/3/21 19:00,Joanna Tang,del_sol,W,transition,WT3,WT32021,0.25,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,-119.865323,34.41607978,2021,WT32021
451,65dd28d2-846b-4e64-91ac-52e031a517ce,6/3/21 19:00,Joanna Tang,del_sol,W,edge,WE3,WE32021,0.25,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,-119.8654476,34.41622291,2021,WE32021
452,1ba146ef-fdc9-4a98-8ecf-c0caee93194b,6/3/21 19:00,Joanna Tang,del_sol,W,transition,WT6,WT62021,0.25,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,-119.8653522,34.41635243,2021,WT62021
453,f2e37e34-01c1-4e4f-858f-be325dc81645,6/3/21 19:00,Joanna Tang,del_sol,W,edge,WE5,WE52021,0.25,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,6/18/21 16:19,joannatang@umail.ucsb.edu_ucsb,-119.8655083,34.41632527,2021,WE52021
454,7d630cd5-3428-4da6-be3d-3c00592bae8d,6/3/21 19:00,Joanna Tang,del_sol,W,transition,WT5,WT52021,0.25,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,-119.865494,34.41608865,2021,WT52021
455,e07e25c6-e1cd-4736-883d-98e6ea3179ec,6/3/21 19:00,Joanna Tang,del_sol,W,edge,WE6,WE62021,0.25,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,-119.8655187,34.41621654,2021,WE62021
456,be901112-8299-442c-a6b1-3381e16eb2bc,6/3/21 19:00,Joanna Tang,del_sol,W,transition,WT4,WT42021,0.25,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,-119.8655554,34.41622603,2021,WT42021
457,4eb32802-86ef-49c3-b35c-4b7d6a5e4586,6/3/21 19:00,Joanna Tang,del_sol,W,edge,WE4,WE42021,0.25,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,6/4/21 1:24,joannatang@umail.ucsb.edu_ucsb,-119.8655662,34.41615708,2021,WE42021
458,d73e16dc-e2bc-4f5d-81d0-a908b654be5b,6/4/21 19:00,Joanna Tang,del_sol,U,transition,UT1,UT12021,0.25,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,-119.8662738,34.41581409,2021,UT12021
459,20d5de88-cc79-4aae-a5c2-98b46530af72,6/4/21 19:00,Joanna Tang,del_sol,U,edge,UE1,UE12021,1.25,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,-119.8663695,34.41587372,2021,UE12021
460,3a46f10f-d69f-4e39-b734-2c8cfa0282ed,6/4/21 19:00,Joanna Tang,del_sol,U,transition,UT2,UT22021,0.25,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,-119.8661831,34.41590926,2021,UT22021
461,cde7bfbb-0c29-4982-97d4-6b468150465d,6/4/21 19:00,Joanna Tang,del_sol,U,edge,UE2,UE22021,1,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,-119.8661062,34.415747,2021,UE22021
462,68dab612-185f-4f76-9389-c125194d5eda,6/4/21 19:00,Joanna Tang,del_sol,U,transition,UT3,UT32021,0.5,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,-119.8658814,34.41579595,2021,UT32021
463,d9d27b4b-9def-4660-a9d6-9ee1d82606ca,6/4/21 19:00,Joanna Tang,del_sol,U,edge,UE3,UE32021,1,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,-119.865739,34.41579886,2021,UE32021
464,5774b81d-1cad-463a-a537-11c69118f7da,6/4/21 19:00,Joanna Tang,del_sol,U,edge,UE6,UE62021,1.5,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,-119.86589,34.41593814,2021,UE62021
465,a26a7fe3-521a-41a1-b9de-0e3bf4f35298,6/4/21 19:00,Joanna Tang,del_sol,U,transition,UT6,UT62021,0.5,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,-119.8659345,34.41593922,2021,UT62021
466,e16431f3-6d26-4b91-86d8-225b014cca72,6/4/21 19:00,Joanna Tang,del_sol,U,transition,UT5,UT52021,0.25,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,-119.8659296,34.41587337,2021,UT52021
467,1831b2d5-d9b6-4087-92ea-cd1ba9fbad97,6/4/21 19:00,Joanna Tang,del_sol,U,edge,UE5,UE52021,1.5,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,-119.8659868,34.41588482,2021,UE52021
468,0e23aa3a-1a34-4a50-8013-d7b19c98368f,6/4/21 19:00,Joanna Tang,del_sol,U,edge,UE4,UE42021,1,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,-119.8661433,34.4159614,2021,UE42021
469,329775be-fbb1-4746-8a81-913881d0aa13,6/4/21 19:00,Joanna Tang,del_sol,U,transition,UT4,UT42021,1,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,6/5/21 0:56,joannatang@umail.ucsb.edu_ucsb,-119.8661325,34.41588852,2021,UT42021
470,a672a1c6-f5b5-4bdd-86a2-4ba6213a658a,6/8/21 19:00,Joanna Tang,del_sol,E,transition,ET1,ET12021,1,6/9/21 2:17,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:17,joannatang@umail.ucsb.edu_ucsb,-119.8653793,34.41579762,2021,ET12021
471,7fcbc4f6-68c8-4120-a03d-289a83731ca0,6/8/21 19:00,Joanna Tang,del_sol,E,edge,EE1,EE12021,1,6/9/21 2:17,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:17,joannatang@umail.ucsb.edu_ucsb,-119.8653644,34.41565161,2021,EE12021
472,51b0b08a-fb9d-478b-aa72-f8ee243dc386,6/8/21 19:00,Joanna Tang,del_sol,E,edge,ET2,ET22021,1,6/9/21 2:17,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:17,joannatang@umail.ucsb.edu_ucsb,-119.8652325,34.41563395,2021,ET22021
473,aa84db92-1321-4f0e-b798-94b142ec7535,6/8/21 19:00,Joanna Tang,del_sol,E,edge,EE2,EE22021,1,6/9/21 2:17,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:17,joannatang@umail.ucsb.edu_ucsb,-119.8651746,34.41563627,2021,EE22021
474,880b1457-a2c3-45dd-872d-ef91e11765c6,6/8/21 19:00,Joanna Tang,del_sol,E,transition,ET3,ET32021,1,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8650517,34.41579799,2021,ET32021
475,ae1d4e88-b00a-4eef-9a4d-b5dcc27cd628,6/8/21 19:00,Joanna Tang,del_sol,E,edge,EE3,EE32021,1,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8650623,34.41574254,2021,EE32021
476,855a78c0-4898-43e2-a9d0-b044e5e722da,6/8/21 19:00,Joanna Tang,del_sol,E,transition,ET6,ET62021,1,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8649838,34.41592746,2021,ET62021
477,9cd8330c-268d-4d7d-9cb3-d6612159ace3,6/8/21 19:00,Joanna Tang,del_sol,E,edge,EE6,EE62021,1.5,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8649465,34.41611298,2021,EE62021
478,791f1c3b-232b-437f-85a9-3e7947911b86,6/8/21 19:00,Joanna Tang,del_sol,E,transition,ET5,ET52021,1,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.865161,34.41612005,2021,ET52021
479,cd7af3b9-03d0-483f-8d3c-9fd4f8a44e7b,6/8/21 19:00,Joanna Tang,del_sol,E,edge,EE5,EE52021,1.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8650084,34.41608584,2021,EE52021
480,fc1a0fc8-028e-4f63-818f-53128d024439,6/8/21 19:00,Joanna Tang,del_sol,E,transition,ET4,ET42021,1.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8651229,34.41610978,2021,ET42021
481,c22749ae-f239-40f7-96d6-90acdffac841,6/8/21 19:00,Joanna Tang,del_sol,E,edge,EE4,EE42021,1.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8653012,34.41607685,2021,EE42021
482,90270f3d-0126-4c44-a220-c2238daa519e,6/8/21 19:00,Joanna Tang,camino_corto,4,transition,4T1,4T12021,0.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8677651,34.41485961,2021,4T12021
483,cbfefd61-3169-4393-955c-14151b29054a,6/8/21 19:00,Joanna Tang,camino_corto,4,edge,4.00E+01,402021,0.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8676402,34.41473674,2021,4.00E+012021
484,55a12c84-a5d2-4f66-8754-1ef3e0245f8d,6/8/21 19:00,Joanna Tang,camino_corto,4,transition,4T2,4T22021,0.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8678105,34.41476222,2021,4T22021
485,1e0b20c3-0638-4615-96c0-d42dedb7bf72,6/8/21 19:00,Joanna Tang,camino_corto,4,edge,4.00E+02,4002021,0.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8679465,34.41476927,2021,4.00E+022021
486,c58bc32b-2d0b-406e-874c-4e9945b7f660,6/8/21 19:00,Joanna Tang,camino_corto,4,transition,4T3,4T32021,0.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.867836,34.41473375,2021,4T32021
487,f642b173-9278-4bc8-ac3f-2fe1c6a57ac7,6/8/21 19:00,Joanna Tang,camino_corto,4,edge,4.00E+03,40002021,0.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8679204,34.41468809,2021,4.00E+032021
488,0669b937-335d-42d1-ade5-ba4786e3eec3,6/8/21 19:00,Joanna Tang,camino_corto,4,transition,4T6,4T62021,0.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.867837,34.41476997,2021,4T62021
489,22b5366a-d736-4e30-828d-265c8a1e9939,6/8/21 19:00,Joanna Tang,camino_corto,4,edge,4.00E+06,40000002021,0.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8678739,34.4147124,2021,4.00E+062021
490,4fa82a08-79d5-4372-8499-b0286bba86ea,6/8/21 19:00,Joanna Tang,camino_corto,4,transition,4T5,4T52021,0.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8676598,34.41474156,2021,4T52021
491,e474c52e-7596-45aa-be96-2e58b02a5e42,6/8/21 19:00,Joanna Tang,camino_corto,4,edge,4.00E+05,4000002021,0.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8674579,34.41477395,2021,4.00E+052021
492,bfbd9d17-4bf4-4f59-98d1-418a4bc2777a,6/8/21 19:00,Joanna Tang,camino_corto,4,transition,4T4,4T42021,0.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8676888,34.41480027,2021,4T42021
493,1681d22b-69b7-4d4f-abc7-f4d7b7619e0b,6/8/21 19:00,Joanna Tang,camino_corto,4,edge,4.00E+04,400002021,0.25,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:18,joannatang@umail.ucsb.edu_ucsb,-119.8677271,34.414783,2021,4.00E+042021
494,21d39d32-ca5e-495b-ba12-93c5724f2b4a,6/9/21 19:00,Joanna Tang,camino_corto,3,transition,3T1,3T12021,1,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8674095,34.41504735,2021,3T12021
495,6023b5d1-0421-4395-9e10-1685180b0cd3,6/9/21 19:00,Joanna Tang,camino_corto,3,edge,3.00E+01,302021,1,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8673576,34.41505569,2021,3.00E+012021
496,73fa3846-e5a4-404a-8e1b-65e6bce8b6df,6/9/21 19:00,Joanna Tang,camino_corto,3,transition,3T2,3T22021,1,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8676602,34.41509994,2021,3T22021
497,6f530b2c-a028-419e-8b00-8951a691e0ba,6/9/21 19:00,Joanna Tang,camino_corto,3,edge,3.00E+02,3002021,1,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,7/31/23 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8671648,34.4151716,2021,3.00E+022021
498,6ea56560-a7b2-4adf-91fc-35f9ef492644,6/9/21 19:00,Joanna Tang,camino_corto,3,transition,3T3,3T32021,0.5,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.867494,34.41512475,2021,3T32021
499,2be26ee9-ca56-493e-8335-2583a8b37a03,6/9/21 19:00,Joanna Tang,camino_corto,3,edge,3.00E+03,30002021,0.75,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8674984,34.4153035,2021,3.00E+032021
500,2b09e645-700a-47e9-beb4-e7bb78343690,6/9/21 19:00,Joanna Tang,camino_corto,3,transition,3T6,3T62021,0.5,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8676479,34.41515495,2021,3T62021
501,7865f4c1-9a32-46ec-a404-18f8d1346a0f,6/9/21 19:00,Joanna Tang,camino_corto,3,edge,3.00E+06,30000002021,0.5,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8676558,34.41520342,2021,3.00E+062021
502,3f61c518-0963-4857-b382-bccb9e1aa9fa,6/9/21 19:00,Joanna Tang,camino_corto,3,transition,3T5,3T52021,0.5,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8676218,34.41516576,2021,3T52021
503,c1be67c2-84cb-49a6-8950-b4cc63941681,6/9/21 19:00,Joanna Tang,camino_corto,3,edge,3.00E+05,3000002021,1,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8675256,34.41516413,2021,3.00E+052021
504,c005013b-e11b-4571-8336-7f1529bbf4d8,6/9/21 19:00,Joanna Tang,camino_corto,3,transition,3T4,3T42021,1,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8675363,34.41513759,2021,3T42021
505,9b381bc6-d614-4cc3-aaa3-b7d3281215da,6/9/21 19:00,Joanna Tang,camino_corto,3,edge,3.00E+04,300002021,1,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8674275,34.41507199,2021,3.00E+042021
506,288cbc72-9fbc-4e03-afe1-4f5f6ef840d6,6/9/21 19:00,Joanna Tang,camino_corto,5,transition,5T1,5T12021,0.25,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8683196,34.41418253,2021,5T12021
507,de9486d0-bf08-48c5-a554-98de99f20540,6/9/21 19:00,Joanna Tang,camino_corto,5,edge,5.00E+01,502021,0.5,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8683295,34.41429579,2021,5.00E+012021
508,e8348629-e9c2-4c3e-816e-3c4fc3a5c406,6/9/21 19:00,Joanna Tang,camino_corto,5,transition,5T2,5T22021,0.25,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.868351,34.41409871,2021,5T22021
509,292f9021-4cf0-4b3c-b5e3-107e488c25bd,6/9/21 19:00,Joanna Tang,camino_corto,5,edge,5.00E+02,5002021,0.25,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8682556,34.41424207,2021,5.00E+022021
510,93257d27-b309-4764-abcf-1f4baddac22a,6/9/21 19:00,Joanna Tang,camino_corto,5,transition,5T3,5T32021,0.25,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.868182,34.41421292,2021,5T32021
511,0d61f4d3-8591-4940-965f-9d690558beb3,6/9/21 19:00,Joanna Tang,camino_corto,5,edge,5.00E+03,50002021,0.5,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.868377,34.41436661,2021,5.00E+032021
512,9efd69ba-e3b5-48ad-bbb3-cf1b77609596,6/9/21 19:00,Joanna Tang,camino_corto,5,edge,5.00E+06,50000002021,0.25,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8685199,34.4142192,2021,5.00E+062021
513,745aabee-3ba2-452b-be98-bc7b38961057,6/9/21 19:00,Joanna Tang,camino_corto,5,transition,5T6,5T62021,0.25,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8684924,34.4141117,2021,5T62021
514,2eb3df94-f075-45ba-8fe3-3901b91ad225,6/9/21 19:00,Joanna Tang,camino_corto,5,transition,5T5,5T52021,0.25,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8684025,34.41410573,2021,5T52021
515,69c47b99-d1a8-4005-a999-150d49febb43,6/9/21 19:00,Joanna Tang,camino_corto,5,transition,5T4,5T42021,0.25,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8682713,34.4140953,2021,5T42021
516,7a1feac9-f6f9-4fa8-9d96-70384c7dfb81,6/9/21 19:00,Joanna Tang,camino_corto,5,edge,5.00E+04,500002021,0.25,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,6/10/21 1:31,joannatang@umail.ucsb.edu_ucsb,-119.8683229,34.41409679,2021,5.00E+042021
517,d2dd2d54-a825-46b8-a06c-f67190e31e99,6/10/21 19:00,Joanna Tang,camino_corto,8,transition,8T1,8T12021,0.5,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8669726,34.4149932,2021,8T12021
518,ea5551fe-5cc7-4f25-acee-229bd74f3e50,6/10/21 19:00,Joanna Tang,camino_corto,8,edge,8.00E+01,802021,1,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/18/21 16:07,joannatang@umail.ucsb.edu_ucsb,-119.8671454,34.41490489,2021,8.00E+012021
519,5c4e5286-713a-4762-b217-c46404f669f1,6/10/21 19:00,Joanna Tang,camino_corto,8,transition,8T2,8T22021,0.5,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8669582,34.41492379,2021,8T22021
520,1c9920b0-3e20-49df-b8ce-f02610810478,6/10/21 19:00,Joanna Tang,camino_corto,8,edge,8.00E+02,8002021,0.5,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8671386,34.41476703,2021,8.00E+022021
521,53affb72-2a98-4876-9811-6e42d8cef194,6/10/21 19:00,Joanna Tang,camino_corto,8,transition,8T3,8T32021,0.75,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8671404,34.4149917,2021,8T32021
522,9670e08e-e7c6-409e-984f-b359e514f4d7,6/10/21 19:00,Joanna Tang,camino_corto,8,edge,8.00E+03,80002021,1,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8670628,34.41494791,2021,8.00E+032021
523,afca04fa-cdca-4926-97b0-2cca15a1b2e4,6/10/21 19:00,Joanna Tang,camino_corto,8,transition,8T4,8T42021,1,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.867225,34.41486827,2021,8T42021
524,51708f24-e440-4c6f-8bee-ffbbd1296a8a,6/10/21 19:00,Joanna Tang,camino_corto,8,edge,8.00E+04,800002021,1,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.867298,34.41489695,2021,8.00E+042021
525,302d12bc-def7-4f91-bac3-6ac4c565616a,6/10/21 19:00,Joanna Tang,camino_corto,8,transition,8T5,8T52021,0.75,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8672127,34.41497541,2021,8T52021
526,05be1677-e67d-4c4c-8652-7a2a9ca8f7bc,6/10/21 19:00,Joanna Tang,camino_corto,8,edge,8.00E+05,8000002021,1,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8671405,34.41481222,2021,8.00E+052021
527,de2a9dbf-8910-424c-84b2-63c864f0be0c,6/10/21 19:00,Joanna Tang,camino_corto,8,transition,8T6,8T62021,0.5,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8672446,34.41492209,2021,8T62021
528,1d01a41f-2cbd-4f73-ba43-09a9abf05c1f,6/10/21 19:00,Joanna Tang,camino_corto,8,edge,8.00E+06,80000002021,1,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8673082,34.4149212,2021,8.00E+062021
529,2424a12d-bf1f-47f1-b973-a5a31215f554,6/10/21 19:00,Joanna Tang,camino_corto,2,transition,2T1,2T12021,1,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8675693,34.41588572,2021,2T12021
530,c0ee9f10-1bb6-47aa-89f3-93e79685cd0d,6/10/21 19:00,Joanna Tang,camino_corto,2,edge,2.00E+01,202021,1,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.867674,34.4158996,2021,2.00E+012021
531,c47ca854-cf28-41bf-8bb0-606b69aa74a0,6/10/21 19:00,Joanna Tang,camino_corto,2,transition,2T2,2T22021,1,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8678387,34.41599519,2021,2T22021
532,ca72726a-d7cb-4ac8-85af-b47386c3909c,6/10/21 19:00,Joanna Tang,camino_corto,2,edge,2.00E+02,2002021,1,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.867792,34.41598287,2021,2.00E+022021
533,b8c20194-6ef6-4115-b0e7-0358a5250a27,6/10/21 19:00,Joanna Tang,camino_corto,2,transition,2T3,2T32021,1,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8678731,34.41602868,2021,2T32021
534,69addc4b-e0d3-4fbe-a088-92a81bd28da7,6/10/21 19:00,Joanna Tang,camino_corto,2,edge,2.00E+03,20002021,1,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8678927,34.41599164,2021,2.00E+032021
535,44ce2241-88d5-41ab-ab69-c6d73f5a2306,6/10/21 19:00,Joanna Tang,camino_corto,2,transition,2T4,2T42021,0.75,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8674316,34.41599701,2021,2T42021
536,7d54f250-1ec1-4d13-b41a-5e97f8d1c256,6/10/21 19:00,Joanna Tang,camino_corto,2,edge,2.00E+04,200002021,2,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8675246,34.41595517,2021,2.00E+042021
537,dfe926b9-f30f-4dac-854a-f115d5d7fb91,6/10/21 19:00,Joanna Tang,camino_corto,2,transition,2T5,2T52021,0.5,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8674438,34.41603113,2021,2T52021
538,3dc20024-8ccb-4a25-98ee-ff2e7f16b9dc,6/10/21 19:00,Joanna Tang,camino_corto,2,edge,2.00E+05,2000002021,2,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8675635,34.41597618,2021,2.00E+052021
539,1ae67704-ec32-4184-b282-ad87c575f12c,6/10/21 19:00,Joanna Tang,camino_corto,2,transition,2T6,2T62021,1,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:52,joannatang@umail.ucsb.edu_ucsb,-119.8676195,34.41599722,2021,2T62021
