ObjectID,GlobalID,ParentGlobalID,Monitoring Date,Monitor Names,Location,Pool ID,Zone,Quadrat ID,Quadrat Notes,Percent Bare Ground,Percent Thatch,Thatch Depth,Native Species Richness,Sum of Native Cover,Nonnative Species Richness,Sum of Nonnative Cover,Sum of All Cover,CreationDate,Creator,EditDate,Editor,x,y,Year,Treatment,Seeded,Native Status,Species,Percent Cover,CreationDate,Creator,EditDate,Editor
581,27c59e9e-f786-4e47-82a2-ca9a6aec2e7c,2f6a4925-5093-415f-951b-347dd296dc4a,5/22/20,Joanna Tang,del_sol,H,transition,HT4,0,4,93,3,3,13,10,85,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8646861,34.41695095,2020,,,native,Eleocharis_acicularis,5,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
1127,4920a46b-3c57-4be2-9aca-145daba1e87d,2f6a4925-5093-415f-951b-347dd296dc4a,5/22/20,Joanna Tang,del_sol,H,transition,HT4,0,4,93,3,3,13,10,85,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8646861,34.41695095,2020,,,nonnative,Bromus_hordeaceus,1,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
1121,7e318733-7b61-4424-a433-18c1fdf7db7b,2f6a4925-5093-415f-951b-347dd296dc4a,5/22/20,Joanna Tang,del_sol,H,transition,HT4,0,4,93,3,3,13,10,85,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8646861,34.41695095,2020,,,nonnative,Erodium_botrys,1,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
1123,97348c4a-3113-4321-8f6d-96f546007a6e,2f6a4925-5093-415f-951b-347dd296dc4a,5/22/20,Joanna Tang,del_sol,H,transition,HT4,0,4,93,3,3,13,10,85,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8646861,34.41695095,2020,,,nonnative,Centaurium_tenuiflorum,1,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
1122,a21157ce-56d5-4197-9cd4-df9b7828f533,2f6a4925-5093-415f-951b-347dd296dc4a,5/22/20,Joanna Tang,del_sol,H,transition,HT4,0,4,93,3,3,13,10,85,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8646861,34.41695095,2020,,,nonnative,Plantago_lanceolata,1,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
1119,aba367ff-6e97-48b0-be2f-6ce968c58fbd,2f6a4925-5093-415f-951b-347dd296dc4a,5/22/20,Joanna Tang,del_sol,H,transition,HT4,0,4,93,3,3,13,10,85,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8646861,34.41695095,2020,,,nonnative,Festuca_perennis,76,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
1128,ae3ffd2e-6db8-405f-8c30-dea36034dfb7,2f6a4925-5093-415f-951b-347dd296dc4a,5/22/20,Joanna Tang,del_sol,H,transition,HT4,0,4,93,3,3,13,10,85,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8646861,34.41695095,2020,,,nonnative,Vicia_villosa,1,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
579,b1c8fdb1-13fe-4468-898c-88529e6ef76c,2f6a4925-5093-415f-951b-347dd296dc4a,5/22/20,Joanna Tang,del_sol,H,transition,HT4,0,4,93,3,3,13,10,85,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8646861,34.41695095,2020,,,native,Ambrosia_psilostachya,4,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
1126,b7ef0ab6-d240-49d8-b051-c61a6d2e205b,2f6a4925-5093-415f-951b-347dd296dc4a,5/22/20,Joanna Tang,del_sol,H,transition,HT4,0,4,93,3,3,13,10,85,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8646861,34.41695095,2020,,,nonnative,Lysimachia_arvensis,1,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
580,c9cdc21e-b36e-4db1-b14f-ab8f14dfba47,2f6a4925-5093-415f-951b-347dd296dc4a,5/22/20,Joanna Tang,del_sol,H,transition,HT4,0,4,93,3,3,13,10,85,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8646861,34.41695095,2020,,,native,Juncus_occidentalis,4,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
1120,d04c06f7-32a4-44ed-8fe1-a2d26b9ecfac,2f6a4925-5093-415f-951b-347dd296dc4a,5/22/20,Joanna Tang,del_sol,H,transition,HT4,0,4,93,3,3,13,10,85,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8646861,34.41695095,2020,,,nonnative,Avena_fatua,1,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
1124,d81304ac-2df0-48da-b514-464c3428f416,2f6a4925-5093-415f-951b-347dd296dc4a,5/22/20,Joanna Tang,del_sol,H,transition,HT4,0,4,93,3,3,13,10,85,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8646861,34.41695095,2020,,,nonnative,Lythrum_hyssopifolia,1,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
885,018a9735-6069-4c31-84c9-881886699234,2f6b397e-a36f-402a-805f-232a7f6b6531,7/9/20,Joanna Tang,camino_corto,3,transition,3T1,0,4,89,1,4,10,5,128,231,7/10/20,joannatang@umail.ucsb.edu_ucsb,7/10/20,joannatang@umail.ucsb.edu_ucsb,-119.8674193,34.4151529,2020,,,native,Ambrosia_psilostachya,7,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb
1864,01c846d6-ed8e-44a3-80d7-2c1c366f176d,2f6b397e-a36f-402a-805f-232a7f6b6531,7/9/20,Joanna Tang,camino_corto,3,transition,3T1,0,4,89,1,4,10,5,128,231,7/10/20,joannatang@umail.ucsb.edu_ucsb,7/10/20,joannatang@umail.ucsb.edu_ucsb,-119.8674193,34.4151529,2020,,,nonnative,Festuca_perennis,77,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb
1865,09f5cc07-7779-4576-a25a-4e937e040791,2f6b397e-a36f-402a-805f-232a7f6b6531,7/9/20,Joanna Tang,camino_corto,3,transition,3T1,0,4,89,1,4,10,5,128,231,7/10/20,joannatang@umail.ucsb.edu_ucsb,7/10/20,joannatang@umail.ucsb.edu_ucsb,-119.8674193,34.4151529,2020,,,nonnative,Festuca_bromoides,16,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb
886,17a1bf1f-1330-4452-a62d-fb7cb98a12f1,2f6b397e-a36f-402a-805f-232a7f6b6531,7/9/20,Joanna Tang,camino_corto,3,transition,3T1,0,4,89,1,4,10,5,128,231,7/10/20,joannatang@umail.ucsb.edu_ucsb,7/10/20,joannatang@umail.ucsb.edu_ucsb,-119.8674193,34.4151529,2020,,,native,Eleocharis_macrostachya,1,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb
887,295103c9-86d7-4eab-b953-5aa0f3a5ce16,2f6b397e-a36f-402a-805f-232a7f6b6531,7/9/20,Joanna Tang,camino_corto,3,transition,3T1,0,4,89,1,4,10,5,128,231,7/10/20,joannatang@umail.ucsb.edu_ucsb,7/10/20,joannatang@umail.ucsb.edu_ucsb,-119.8674193,34.4151529,2020,,,native,Eleocharis_acicularis,1,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb
1867,41512dd6-0f6d-4a00-b493-959b83759c70,2f6b397e-a36f-402a-805f-232a7f6b6531,7/9/20,Joanna Tang,camino_corto,3,transition,3T1,0,4,89,1,4,10,5,128,231,7/10/20,joannatang@umail.ucsb.edu_ucsb,7/10/20,joannatang@umail.ucsb.edu_ucsb,-119.8674193,34.4151529,2020,,,nonnative,Bromus_diandrus,1,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb
1866,573faf23-8895-46b5-8665-fc223890d421,2f6b397e-a36f-402a-805f-232a7f6b6531,7/9/20,Joanna Tang,camino_corto,3,transition,3T1,0,4,89,1,4,10,5,128,231,7/10/20,joannatang@umail.ucsb.edu_ucsb,7/10/20,joannatang@umail.ucsb.edu_ucsb,-119.8674193,34.4151529,2020,,,nonnative,Avena_fatua,2,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb
888,79386a84-4f6c-4853-b879-4ffffc8e7f95,2f6b397e-a36f-402a-805f-232a7f6b6531,7/9/20,Joanna Tang,camino_corto,3,transition,3T1,0,4,89,1,4,10,5,128,231,7/10/20,joannatang@umail.ucsb.edu_ucsb,7/10/20,joannatang@umail.ucsb.edu_ucsb,-119.8674193,34.4151529,2020,,,native,Croton_setiger,1,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb
1868,c33ba721-83e6-4332-aaf8-62eac42b9a60,2f6b397e-a36f-402a-805f-232a7f6b6531,7/9/20,Joanna Tang,camino_corto,3,transition,3T1,0,4,89,1,4,10,5,128,231,7/10/20,joannatang@umail.ucsb.edu_ucsb,7/10/20,joannatang@umail.ucsb.edu_ucsb,-119.8674193,34.4151529,2020,,,nonnative,Erodium_botrys,32,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb,7/10/20 1:00,joannatang@umail.ucsb.edu_ucsb
727,05201367-d743-4650-83f1-d0d4c9ba80c1,2f99eca1-6c15-4540-997d-13b16057b76f,6/29/20,Joanna Tang,del_sol,J,edge,JE4,"Grindelia camporum seedlings, Stipa pulchra seedlings",34,36,0.5,3,3,8,94,167,6/30/20,joannatang@umail.ucsb.edu_ucsb,6/30/20,joannatang@umail.ucsb.edu_ucsb,-119.8651913,34.4169186,2020,,,native,Distichlis_spicata,1,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb
1573,0d0ac69a-29dc-4a33-b3ac-94a2c1b65c9a,2f99eca1-6c15-4540-997d-13b16057b76f,6/29/20,Joanna Tang,del_sol,J,edge,JE4,"Grindelia camporum seedlings, Stipa pulchra seedlings",34,36,0.5,3,3,8,94,167,6/30/20,joannatang@umail.ucsb.edu_ucsb,6/30/20,joannatang@umail.ucsb.edu_ucsb,-119.8651913,34.4169186,2020,,,nonnative,Lysimachia_arvensis,1,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb
1572,3343d0ff-7be8-40d4-a8c3-8eab1bde7d64,2f99eca1-6c15-4540-997d-13b16057b76f,6/29/20,Joanna Tang,del_sol,J,edge,JE4,"Grindelia camporum seedlings, Stipa pulchra seedlings",34,36,0.5,3,3,8,94,167,6/30/20,joannatang@umail.ucsb.edu_ucsb,6/30/20,joannatang@umail.ucsb.edu_ucsb,-119.8651913,34.4169186,2020,,,nonnative,Erodium_botrys,14,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb
1574,6ed6ef6a-abff-47d9-82ca-69e7f4f12980,2f99eca1-6c15-4540-997d-13b16057b76f,6/29/20,Joanna Tang,del_sol,J,edge,JE4,"Grindelia camporum seedlings, Stipa pulchra seedlings",34,36,0.5,3,3,8,94,167,6/30/20,joannatang@umail.ucsb.edu_ucsb,6/30/20,joannatang@umail.ucsb.edu_ucsb,-119.8651913,34.4169186,2020,,,nonnative,Gastridium_phleoides,1,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb
1569,768df9ec-03b6-4155-b885-9f3b7b2edc69,2f99eca1-6c15-4540-997d-13b16057b76f,6/29/20,Joanna Tang,del_sol,J,edge,JE4,"Grindelia camporum seedlings, Stipa pulchra seedlings",34,36,0.5,3,3,8,94,167,6/30/20,joannatang@umail.ucsb.edu_ucsb,6/30/20,joannatang@umail.ucsb.edu_ucsb,-119.8651913,34.4169186,2020,,,nonnative,Bromus_hordeaceus,54,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb
1571,7ed5fd03-2412-411d-a68a-4bc56f63bc32,2f99eca1-6c15-4540-997d-13b16057b76f,6/29/20,Joanna Tang,del_sol,J,edge,JE4,"Grindelia camporum seedlings, Stipa pulchra seedlings",34,36,0.5,3,3,8,94,167,6/30/20,joannatang@umail.ucsb.edu_ucsb,6/30/20,joannatang@umail.ucsb.edu_ucsb,-119.8651913,34.4169186,2020,,,nonnative,Avena_fatua,3,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb
1567,8fdd3cb4-19b5-4cac-a09d-60c1b032ecec,2f99eca1-6c15-4540-997d-13b16057b76f,6/29/20,Joanna Tang,del_sol,J,edge,JE4,"Grindelia camporum seedlings, Stipa pulchra seedlings",34,36,0.5,3,3,8,94,167,6/30/20,joannatang@umail.ucsb.edu_ucsb,6/30/20,joannatang@umail.ucsb.edu_ucsb,-119.8651913,34.4169186,2020,,,nonnative,Festuca_perennis,17,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb
1570,ab4a57a7-4388-438f-a461-a5bf4a96891d,2f99eca1-6c15-4540-997d-13b16057b76f,6/29/20,Joanna Tang,del_sol,J,edge,JE4,"Grindelia camporum seedlings, Stipa pulchra seedlings",34,36,0.5,3,3,8,94,167,6/30/20,joannatang@umail.ucsb.edu_ucsb,6/30/20,joannatang@umail.ucsb.edu_ucsb,-119.8651913,34.4169186,2020,,,nonnative,Bromus_diandrus,1,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb
1568,cb6dbe7a-b9b3-415b-b513-635564349a33,2f99eca1-6c15-4540-997d-13b16057b76f,6/29/20,Joanna Tang,del_sol,J,edge,JE4,"Grindelia camporum seedlings, Stipa pulchra seedlings",34,36,0.5,3,3,8,94,167,6/30/20,joannatang@umail.ucsb.edu_ucsb,6/30/20,joannatang@umail.ucsb.edu_ucsb,-119.8651913,34.4169186,2020,,,nonnative,Plantago_lanceolata,3,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb
728,dc15c2d0-35b1-4158-ac65-413ba835441d,2f99eca1-6c15-4540-997d-13b16057b76f,6/29/20,Joanna Tang,del_sol,J,edge,JE4,"Grindelia camporum seedlings, Stipa pulchra seedlings",34,36,0.5,3,3,8,94,167,6/30/20,joannatang@umail.ucsb.edu_ucsb,6/30/20,joannatang@umail.ucsb.edu_ucsb,-119.8651913,34.4169186,2020,,,native,Grindelia_camporum,1,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb
729,f24c0d2e-a017-443e-962d-f5d4fd48f2f8,2f99eca1-6c15-4540-997d-13b16057b76f,6/29/20,Joanna Tang,del_sol,J,edge,JE4,"Grindelia camporum seedlings, Stipa pulchra seedlings",34,36,0.5,3,3,8,94,167,6/30/20,joannatang@umail.ucsb.edu_ucsb,6/30/20,joannatang@umail.ucsb.edu_ucsb,-119.8651913,34.4169186,2020,,,native,Stipa_pulchra,1,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb,6/30/20 1:02,joannatang@umail.ucsb.edu_ucsb
1975,147da7e3-4853-464a-bb1f-4e8ab42e390e,2fe24998-d3bc-466f-b657-257555885db9,7/13/20,Joanna Tang,camino_corto,5,edge,5E3,0,39,1,0.25,0,0,4,77,117,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8684288,34.41415792,2020,,,nonnative,Festuca_perennis,43,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
1978,aa661ffe-f13c-4daf-ad7d-ceb64317d122,2fe24998-d3bc-466f-b657-257555885db9,7/13/20,Joanna Tang,camino_corto,5,edge,5E3,0,39,1,0.25,0,0,4,77,117,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8684288,34.41415792,2020,,,nonnative,Bromus_diandrus,1,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
1976,af45fcee-5548-44fb-a27b-ac671c3df25b,2fe24998-d3bc-466f-b657-257555885db9,7/13/20,Joanna Tang,camino_corto,5,edge,5E3,0,39,1,0.25,0,0,4,77,117,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8684288,34.41415792,2020,,,nonnative,Erodium_botrys,22,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
1977,e6a9ff20-0634-49ca-90f5-0d3aad6582b6,2fe24998-d3bc-466f-b657-257555885db9,7/13/20,Joanna Tang,camino_corto,5,edge,5E3,0,39,1,0.25,0,0,4,77,117,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8684288,34.41415792,2020,,,nonnative,Avena_fatua,11,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
2264,16396dc3-0cc1-4380-bdcf-7ad6c0f2a438,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,nonnative,Lysimachia_arvensis,1,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
2263,1b911c14-6c9a-44ac-93be-e7c46939e801,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,nonnative,Erodium_botrys,9,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
2261,31ec1bfd-c3e4-41ef-bb4f-fded197143f8,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,nonnative,Hordeum_marinum,4,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
2268,379aa29d-4025-4175-98c8-617b0fd0793e,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,nonnative,Centaurium_tenuiflorum,1,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
1065,49512028-0e6a-4dca-bfb9-6d6e62007ed4,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,native,Eryngium_vaseyi,1,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
1067,810b30ba-3b7e-458b-8fe4-fee13aed3950,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,native,Juncus_bufonius,1,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
2267,a4794e3b-2d4f-46f9-b54c-8e24841c62b5,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,nonnative,Polypogon_monspeliensis,1,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
2269,a71e6aa8-af1a-4697-b943-321b45286ded,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,nonnative,Festuca_bromoides,1,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
1066,b29be3cb-d4fd-4835-bb0a-54adfdeb9d1d,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,native,Eleocharis_acicularis,27,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
2262,c5c45b40-d9ba-45a1-8db2-bdd792bea5a2,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,nonnative,Plantago_lanceolata,1,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
2260,c7c2fb50-29f9-47a6-8282-2bca524aecb1,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,nonnative,Avena_fatua,1,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
1068,d1cb83ec-d39e-401f-b024-e0ea20b7836b,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,native,Grindelia_camporum,1,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
2265,d34514cd-35dc-4fb8-befa-341276697585,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,nonnative,Lythrum_hyssopifolia,1,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
2266,e931ab9f-d194-45a3-98c4-bb2bed6b6e53,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,nonnative,Gastridium_phleoides,1,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
2259,f6f1ec15-90ca-425c-ac0a-220f864ce47a,300bde80-9478-457a-8e66-e5f3a5411d8d,7/16/20,Joanna Tang,del_sol,U,transition,UT1,Grindelia camporum seedlings,4,21,0.5,4,30,11,98,153,7/17/20,joannatang@umail.ucsb.edu_ucsb,7/17/20,joannatang@umail.ucsb.edu_ucsb,-119.8661689,34.41576011,2020,,,nonnative,Festuca_perennis,77,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb,7/17/20 1:16,joannatang@umail.ucsb.edu_ucsb
3116,33fc6fc3-a364-4eec-9e1b-c75db4154821,30a52de6-679d-41d4-9ed0-95d8b7b0cf7b,6/8/21,Joanna Tang,del_sol,E,transition,ET5,0,1,82,1,1,2,5,20,0,44356.08419,joannatang@umail.ucsb.edu_ucsb,44356.08419,joannatang@umail.ucsb.edu_ucsb,-119.8649508,34.41610873,2021,,,nonnative,Avena_fatua,1,6/9/21 2:01,joannatang@umail.ucsb.edu_ucsb,6/9/21 2:01,joannatang@umail.ucsb.edu_ucsb
