ObjectID,GlobalID,ParentGlobalID,Monitoring Date,Monitor Names,Location,Pool ID,Zone,Quadrat ID,Quadrat Notes,Percent Bare Ground,Percent Thatch,Thatch Depth,Native Species Richness,Sum of Native Cover,Nonnative Species Richness,Sum of Nonnative Cover,Sum of All Cover,CreationDate,Creator,EditDate,Editor,x,y,Year,Treatment,Seeded,Native Status,Species,Percent Cover,CreationDate,Creator,EditDate,Editor
1634,f85b77a3-5339-4f60-9c7d-4e40ca6e9de9,090365ab-8422-4355-93be-6b5355c8463a,6/10/21,Joanna Tang,camino_corto,2,transition,2T6,0,0,98,1,4,4,8,23,125,44358.07454,joannatang@umail.ucsb.edu_ucsb,44358.07454,joannatang@umail.ucsb.edu_ucsb,-119.8675596,34.41598292,2021,,,native,Juncus_bufonius,1,6/11/21 1:47,joannatang@umail.ucsb.edu_ucsb,6/11/21 1:47,joannatang@umail.ucsb.edu_ucsb
2045,13935dd5-7e55-4047-91b4-0e76c45905a9,0a764479-8352-48a5-92bc-8d465aaeda9f,7/13/20,Joanna Tang,camino_corto,5,transition,5T1,0,1,4,0.25,4,5,10,138,148,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8682278,34.41412203,2020,1,0,nonnative,Festuca_bromoides,11,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
2049,152780f9-3582-4bc5-976a-b9fce0a62b22,0a764479-8352-48a5-92bc-8d465aaeda9f,7/13/20,Joanna Tang,camino_corto,5,transition,5T1,0,1,4,0.25,4,5,10,138,148,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8682278,34.41412203,2020,1,0,nonnative,Polypogon_monspeliensis,1,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
2048,2e99c3c0-d21d-4661-8966-40eb9af97579,0a764479-8352-48a5-92bc-8d465aaeda9f,7/13/20,Joanna Tang,camino_corto,5,transition,5T1,0,1,4,0.25,4,5,10,138,148,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8682278,34.41412203,2020,1,0,nonnative,Vicia_villosa,7,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
2053,309ab81c-b61c-4a84-9ea3-9882a4bea934,0a764479-8352-48a5-92bc-8d465aaeda9f,7/13/20,Joanna Tang,camino_corto,5,transition,5T1,0,1,4,0.25,4,5,10,138,148,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8682278,34.41412203,2020,1,0,nonnative,Avena_fatua,1,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
2046,6d579891-6e12-401f-abf6-2b37d4255cc6,0a764479-8352-48a5-92bc-8d465aaeda9f,7/13/20,Joanna Tang,camino_corto,5,transition,5T1,0,1,4,0.25,4,5,10,138,148,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8682278,34.41412203,2020,1,0,nonnative,Erodium_botrys,24,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
2052,79b8eceb-ed4f-4268-abd7-a2413cf291ad,0a764479-8352-48a5-92bc-8d465aaeda9f,7/13/20,Joanna Tang,camino_corto,5,transition,5T1,0,1,4,0.25,4,5,10,138,148,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8682278,34.41412203,2020,1,0,nonnative,Lysimachia_arvensis,1,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
2050,84bffe7d-3a36-49bc-884c-4b9c56bec026,0a764479-8352-48a5-92bc-8d465aaeda9f,7/13/20,Joanna Tang,camino_corto,5,transition,5T1,0,1,4,0.25,4,5,10,138,148,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8682278,34.41412203,2020,1,0,nonnative,Hordeum_marinum,1,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
2047,9d2092f6-9b82-4f2e-8830-06cec54143d5,0a764479-8352-48a5-92bc-8d465aaeda9f,7/13/20,Joanna Tang,camino_corto,5,transition,5T1,0,1,4,0.25,4,5,10,138,148,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8682278,34.41412203,2020,1,0,nonnative,Lythrum_hyssopifolia,2,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
981,bf3cebf5-aad1-4b3c-83ff-c237b1ca32f3,0a764479-8352-48a5-92bc-8d465aaeda9f,7/13/20,Joanna Tang,camino_corto,5,transition,5T1,0,1,4,0.25,4,5,10,138,148,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8682278,34.41412203,2020,1,0,native,Eleocharis_acicularis,2,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
2044,d212c7da-7026-4823-b482-92ca21004d0e,0a764479-8352-48a5-92bc-8d465aaeda9f,7/13/20,Joanna Tang,camino_corto,5,transition,5T1,0,1,4,0.25,4,5,10,138,148,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8682278,34.41412203,2020,1,0,nonnative,Festuca_perennis,89,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
983,eda8c10d-4015-46eb-ab92-0902205e0067,0a764479-8352-48a5-92bc-8d465aaeda9f,7/13/20,Joanna Tang,camino_corto,5,transition,5T1,0,1,4,0.25,4,5,10,138,148,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8682278,34.41412203,2020,1,0,native,Grindelia_camporum,1,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
2051,f2d50318-5834-4b70-a857-5328e71440e8,0a764479-8352-48a5-92bc-8d465aaeda9f,7/13/20,Joanna Tang,camino_corto,5,transition,5T1,0,1,4,0.25,4,5,10,138,148,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8682278,34.41412203,2020,1,0,nonnative,Spergularia_spp.,1,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
984,fd7dff23-3238-49fd-ae51-730098db9912,0a764479-8352-48a5-92bc-8d465aaeda9f,7/13/20,Joanna Tang,camino_corto,5,transition,5T1,0,1,4,0.25,4,5,10,138,148,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8682278,34.41412203,2020,1,0,native,Juncus_bufonius,1,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
982,fee261e4-73bc-47b4-957a-5565af331adc,0a764479-8352-48a5-92bc-8d465aaeda9f,7/13/20,Joanna Tang,camino_corto,5,transition,5T1,0,1,4,0.25,4,5,10,138,148,7/14/20,joannatang@umail.ucsb.edu_ucsb,7/14/20,joannatang@umail.ucsb.edu_ucsb,-119.8682278,34.41412203,2020,1,0,native,Eleocharis_macrostachya,1,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb,7/14/20 1:01,joannatang@umail.ucsb.edu_ucsb
1001,04cc2104-b3db-487c-963d-ed12e56ee209,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,native,Eleocharis_acicularis,2,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
999,140b506d-b401-4e31-9fe2-dcfa3007ad47,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,native,Ambrosia_psilostachya,1,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
1002,32a6e4ba-4489-4517-87bc-3d91b3556943,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,native,Psilocarphus_brevissimus,2,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
2091,32ba0b01-b97e-4802-9403-e8292a5f0936,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,nonnative,Hordeum_marinum,1,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
2094,3c23bb3b-3d01-4aae-af65-23a5a8c4beaa,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,nonnative,Spergularia_spp.,1,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
2089,4273bdd3-c712-4117-9b13-4e449f489ecf,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,nonnative,Erodium_botrys,23,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
2087,4b1263d3-6e3c-4d7f-968d-d62721e41f53,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,nonnative,Festuca_bromoides,3,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
1005,5216e023-9e18-46df-972c-8330ea2a1c39,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,native,Symphyotrichum_subulatum,1,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
1000,63d37b57-950c-44b8-8efc-22a54b86963a,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,native,Eryngium_vaseyi,2,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
2092,83e1ad32-b227-430b-818d-9ae9cb1147c8,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,nonnative,Lythrum_hyssopifolia,4,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
1004,a7f61eab-e231-4bbd-bf6b-a9ce2dd7bfa5,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,native,Juncus_bufonius,1,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
1003,a81f31d9-64fe-4326-8241-3157db81dd92,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,native,Eryngium_armatum,1,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
2088,aca38457-b21b-49af-812e-ba13d9d1bbd2,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,nonnative,Avena_fatua,1,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
2093,b16b7ed3-ebb1-44ae-b883-e6f83f39c2a2,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,nonnative,Centaurium_tenuiflorum,1,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
2095,c522653a-3956-4982-afcc-d57bc625a500,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,nonnative,Plantago_lanceolata,1,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
2086,efb30666-6b50-4c15-b051-5902f9dbb788,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,nonnative,Festuca_perennis,76,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
2090,fe93ab57-7063-4d98-95d0-1c00a140849b,0b51b663-21e7-47ab-8a83-fda59f845196,7/14/20,Joanna Tang,camino_corto,2,transition,2T5,0,5,53,0.25,7,10,10,116,184,7/15/20,joannatang@umail.ucsb.edu_ucsb,7/15/20,joannatang@umail.ucsb.edu_ucsb,-119.8674373,34.41574754,2020,3,0,nonnative,Vicia_villosa,5,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb,7/15/20 1:32,joannatang@umail.ucsb.edu_ucsb
2806,46a5b925-a72b-40ed-858b-f509f1011823,0b6ab420-4db8-4021-bb51-5ee0eb54f918,5/14/21,Joanna Tang,del_sol,G,edge,GE3,0,2,61,1.5,1,1,5,36,100,44330.99137,joannatang@umail.ucsb.edu_ucsb,44330.99137,joannatang@umail.ucsb.edu_ucsb,-119.8658984,34.41643349,2021,,,nonnative,Medicago_polymorpha,1,5/14/21 23:47,joannatang@umail.ucsb.edu_ucsb,5/14/21 23:47,joannatang@umail.ucsb.edu_ucsb
2804,707ea70d-1daa-4bdf-a73e-3ce426c10ead,0b6ab420-4db8-4021-bb51-5ee0eb54f918,5/14/21,Joanna Tang,del_sol,G,edge,GE3,0,2,61,1.5,1,1,5,36,100,44330.99137,joannatang@umail.ucsb.edu_ucsb,44330.99137,joannatang@umail.ucsb.edu_ucsb,-119.8658984,34.41643349,2021,,,nonnative,Geranium_dissectum,1,5/14/21 23:47,joannatang@umail.ucsb.edu_ucsb,5/14/21 23:47,joannatang@umail.ucsb.edu_ucsb
2802,c2244000-e68e-4654-b958-5d515ab0c918,0b6ab420-4db8-4021-bb51-5ee0eb54f918,5/14/21,Joanna Tang,del_sol,G,edge,GE3,0,2,61,1.5,1,1,5,36,100,44330.99137,joannatang@umail.ucsb.edu_ucsb,44330.99137,joannatang@umail.ucsb.edu_ucsb,-119.8658984,34.41643349,2021,,,nonnative,Festuca_perennis,4,5/14/21 23:47,joannatang@umail.ucsb.edu_ucsb,5/14/21 23:47,joannatang@umail.ucsb.edu_ucsb
1302,c5843486-5024-4970-9382-8f570ba46e6f,0b6ab420-4db8-4021-bb51-5ee0eb54f918,5/14/21,Joanna Tang,del_sol,G,edge,GE3,0,2,61,1.5,1,1,5,36,100,44330.99137,joannatang@umail.ucsb.edu_ucsb,44330.99137,joannatang@umail.ucsb.edu_ucsb,-119.8658984,34.41643349,2021,,,native,Eleocharis_macrostachya,1,5/14/21 23:47,joannatang@umail.ucsb.edu_ucsb,5/14/21 23:47,joannatang@umail.ucsb.edu_ucsb
2805,cf4f1d5e-5dae-4289-a01d-7d9befefc173,0b6ab420-4db8-4021-bb51-5ee0eb54f918,5/14/21,Joanna Tang,del_sol,G,edge,GE3,0,2,61,1.5,1,1,5,36,100,44330.99137,joannatang@umail.ucsb.edu_ucsb,44330.99137,joannatang@umail.ucsb.edu_ucsb,-119.8658984,34.41643349,2021,,,nonnative,Convolvulus_arvensis,1,5/14/21 23:47,joannatang@umail.ucsb.edu_ucsb,5/14/21 23:47,joannatang@umail.ucsb.edu_ucsb
2803,cfa16112-d7b0-4a84-b4c9-0fcc12cd0b72,0b6ab420-4db8-4021-bb51-5ee0eb54f918,5/14/21,Joanna Tang,del_sol,G,edge,GE3,0,2,61,1.5,1,1,5,36,100,44330.99137,joannatang@umail.ucsb.edu_ucsb,44330.99137,joannatang@umail.ucsb.edu_ucsb,-119.8658984,34.41643349,2021,,,nonnative,Bromus_diandrus,33,5/14/21 23:47,joannatang@umail.ucsb.edu_ucsb,5/14/21 23:47,joannatang@umail.ucsb.edu_ucsb
329,569ec3ef-abac-4def-8dcd-be3f744d3201,0b77f803-1394-4072-ae6a-b8644d2fad16,7/26/19,"Thomas Nedungadan, Joanna Tang",del_sol,U,edge,UE6,0,1,98,1.25,5,29,6,121,240,7/27/19,ccber_user,7/27/19,ccber_user,0,0,2019,3,0,native,Centromadia_parryi_australis,1,7/27/19 3:35,ccber_user,7/27/19 3:35,ccber_user
330,69239554-c805-43fb-88f1-22e3cdb6df6f,0b77f803-1394-4072-ae6a-b8644d2fad16,7/26/19,"Thomas Nedungadan, Joanna Tang",del_sol,U,edge,UE6,0,1,98,1.25,5,29,6,121,240,7/27/19,ccber_user,7/27/19,ccber_user,0,0,2019,3,0,native,Juncus_bufonius,1,7/27/19 3:35,ccber_user,7/27/19 3:35,ccber_user
331,69c87ec2-bf42-42ed-bc9e-a884d11552f5,0b77f803-1394-4072-ae6a-b8644d2fad16,7/26/19,"Thomas Nedungadan, Joanna Tang",del_sol,U,edge,UE6,0,1,98,1.25,5,29,6,121,240,7/27/19,ccber_user,7/27/19,ccber_user,0,0,2019,3,0,native,Eleocharis_macrostachya,1,7/27/19 3:35,ccber_user,7/27/19 3:35,ccber_user
688,83f30c11-55f1-47f7-ba6f-f240e7dbf02c,0b77f803-1394-4072-ae6a-b8644d2fad16,7/26/19,"Thomas Nedungadan, Joanna Tang",del_sol,U,edge,UE6,0,1,98,1.25,5,29,6,121,240,7/27/19,ccber_user,7/27/19,ccber_user,0,0,2019,3,0,nonnative,Festuca_bromoides,5,7/27/19 3:35,ccber_user,7/27/19 3:35,ccber_user
686,9746100d-fe8d-47e2-87b2-8ed8c6fc5255,0b77f803-1394-4072-ae6a-b8644d2fad16,7/26/19,"Thomas Nedungadan, Joanna Tang",del_sol,U,edge,UE6,0,1,98,1.25,5,29,6,121,240,7/27/19,ccber_user,7/27/19,ccber_user,0,0,2019,3,0,nonnative,Erodium_botrys,14,7/27/19 3:35,ccber_user,7/27/19 3:35,ccber_user
328,a6b8e230-9e4b-4c73-a879-0a5d0390a409,0b77f803-1394-4072-ae6a-b8644d2fad16,7/26/19,"Thomas Nedungadan, Joanna Tang",del_sol,U,edge,UE6,0,1,98,1.25,5,29,6,121,240,7/27/19,ccber_user,7/27/19,ccber_user,0,0,2019,3,0,native,Juncus_occidentalis,18,7/27/19 3:35,ccber_user,7/27/19 3:35,ccber_user
683,b34eada2-ddd5-457e-8acc-83a4fabd06d3,0b77f803-1394-4072-ae6a-b8644d2fad16,7/26/19,"Thomas Nedungadan, Joanna Tang",del_sol,U,edge,UE6,0,1,98,1.25,5,29,6,121,240,7/27/19,ccber_user,7/27/19,ccber_user,0,0,2019,3,0,nonnative,Festuca_perennis,99,7/27/19 3:35,ccber_user,7/27/19 3:35,ccber_user
684,b59e89db-6753-4bc0-a9b1-a4474d244faa,0b77f803-1394-4072-ae6a-b8644d2fad16,7/26/19,"Thomas Nedungadan, Joanna Tang",del_sol,U,edge,UE6,0,1,98,1.25,5,29,6,121,240,7/27/19,ccber_user,7/27/19,ccber_user,0,0,2019,3,0,nonnative,Lythrum_hyssopifolia,1,7/27/19 3:35,ccber_user,7/27/19 3:35,ccber_user
685,b62a750c-d6be-48d5-b86a-e032617006a2,0b77f803-1394-4072-ae6a-b8644d2fad16,7/26/19,"Thomas Nedungadan, Joanna Tang",del_sol,U,edge,UE6,0,1,98,1.25,5,29,6,121,240,7/27/19,ccber_user,7/27/19,ccber_user,0,0,2019,3,0,nonnative,Hordeum_marinum,1,7/27/19 3:35,ccber_user,7/27/19 3:35,ccber_user
687,ca3aea68-9f9d-4764-aabd-33dd9bf9c53c,0b77f803-1394-4072-ae6a-b8644d2fad16,7/26/19,"Thomas Nedungadan, Joanna Tang",del_sol,U,edge,UE6,0,1,98,1.25,5,29,6,121,240,7/27/19,ccber_user,7/27/19,ccber_user,0,0,2019,3,0,nonnative,Avena_fatua,1,7/27/19 3:35,ccber_user,7/27/19 3:35,ccber_user
332,f02ae3bd-a96f-47ac-a4c0-b44afe318f93,0b77f803-1394-4072-ae6a-b8644d2fad16,7/26/19,"Thomas Nedungadan, Joanna Tang",del_sol,U,edge,UE6,0,1,98,1.25,5,29,6,121,240,7/27/19,ccber_user,7/27/19,ccber_user,0,0,2019,3,0,native,Eleocharis_acicularis,8,7/27/19 3:35,ccber_user,7/27/19 3:35,ccber_user
1174,403dbcb7-29dc-423a-a36d-72f7da735fb2,0c030d5c-dfb8-4a69-82ad-674b3814a507,5/22/20,Joanna Tang,del_sol,H,edge,HE3,0,0,99,4,1,4,5,102,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8647026,34.41689141,2020,2,1,nonnative,Bromus_diandrus,1,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
1173,830fc417-8520-49e3-a838-32f573b0e01e,0c030d5c-dfb8-4a69-82ad-674b3814a507,5/22/20,Joanna Tang,del_sol,H,edge,HE3,0,0,99,4,1,4,5,102,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8647026,34.41689141,2020,2,1,nonnative,Bromus_hordeaceus,1,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
1172,9494683e-e462-47f6-9ff3-aa571d674d55,0c030d5c-dfb8-4a69-82ad-674b3814a507,5/22/20,Joanna Tang,del_sol,H,edge,HE3,0,0,99,4,1,4,5,102,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8647026,34.41689141,2020,2,1,nonnative,Vicia_villosa,3,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
1171,b35f3dbe-5a2c-4767-95e0-e1db3c99a230,0c030d5c-dfb8-4a69-82ad-674b3814a507,5/22/20,Joanna Tang,del_sol,H,edge,HE3,0,0,99,4,1,4,5,102,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8647026,34.41689141,2020,2,1,nonnative,Avena_fatua,3,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
1170,c5f07430-2c1d-431e-88fa-5f64a17f3b13,0c030d5c-dfb8-4a69-82ad-674b3814a507,5/22/20,Joanna Tang,del_sol,H,edge,HE3,0,0,99,4,1,4,5,102,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8647026,34.41689141,2020,2,1,nonnative,Festuca_perennis,94,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
607,d09f4825-73ae-485a-aa45-d71d890eab92,0c030d5c-dfb8-4a69-82ad-674b3814a507,5/22/20,Joanna Tang,del_sol,H,edge,HE3,0,0,99,4,1,4,5,102,0,5/23/20,joannatang@umail.ucsb.edu_ucsb,5/23/20,joannatang@umail.ucsb.edu_ucsb,-119.8647026,34.41689141,2020,2,1,native,Distichlis_spicata,4,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb,5/23/20 1:31,joannatang@umail.ucsb.edu_ucsb
39,0b98699b-bfed-4b51-a6e1-b9bc3614654e,0c332f95-7562-4025-9d8e-f0fe49fb7e27,7/23/19,"Joanna Tang, Branden Song",del_sol,J,edge,JE4,0,17,48,0.25,1,4,9,81,254,7/23/19,ccber_user,7/24/19,joannatang@umail.ucsb.edu_ucsb,-119.8652298,34.41695759,2019,3,1,nonnative,Gastridium_phleoides,1,7/23/19 23:21,ccber_user,7/23/19 23:21,ccber_user
